upi_id,alpha_count,digit_count,special_count,total_length,username_length,has_at,domain_valid,has_multiple_at,suspicious_word,lottery_word,repeat_chars,is_impersonation,digit_ratio,alpha_ratio,entropy_score,starts_with_digit,sequential_digits,symbol_count,random_string,report_count,label
neha95@paytm,4,2,0,12,6,1,1,0,0,0,0,0,0.1667,0.3333,2.585,0,0,0,0,3,0
pooja182@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
nisha$$$@icici,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,25,1
sneha291@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,5,0
bonus308@hdfc,5,3,0,13,8,1,1,0,0,1,0,0,0.2308,0.3846,3.0,0,0,0,0,19,1
priya479@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
rohit341@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
claim644@hdfc,5,3,0,13,8,1,1,0,0,1,0,0,0.2308,0.3846,2.75,0,0,0,0,81,1
123manoj@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,10,1
priya126@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,7,0
temp776@ybl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,76,1
sachin###@hdfc,6,0,3,14,9,1,1,0,0,0,1,0,0.0,0.4286,2.6416,0,0,3,0,27,1
ajay930@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,10,0
cash345@okhdfcbank,4,3,0,18,7,1,1,0,0,1,0,0,0.1667,0.2222,2.8074,0,1,0,0,5,0
vikram2233@axis,6,4,0,15,10,1,1,0,0,0,0,0,0.2667,0.4,2.9219,0,0,0,0,7,0
contest803@axis,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,7,0
paytm275user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,3,0
ab27@hdfc,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,2.0,0,0,0,0,4,0
contest860@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,88,1
scamper272@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,7,1
amitabc@ybl,7,0,0,11,7,1,1,0,0,0,0,0,0.0,0.6364,2.5216,0,0,0,0,54,1
ananya###@okhdfcbank,6,0,3,20,9,1,1,0,0,0,1,0,0.0,0.3,1.8911,0,0,3,0,77,1
phish416@sbi,5,3,0,12,8,1,1,0,1,0,0,0,0.25,0.4167,2.75,0,0,0,0,19,1
claim602@okhdfcbank,5,3,0,19,8,1,1,0,0,1,0,0,0.1579,0.2632,3.0,0,0,0,0,2,1
divya449@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,0,0
raj327@okhdfcbank,3,3,0,17,6,1,1,0,0,0,0,0,0.1765,0.1765,2.585,0,0,0,0,3,0
sneha2@hdfc,5,1,0,11,6,1,1,0,0,0,0,0,0.0909,0.4545,2.585,0,0,0,0,2,0
scamper269@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,66,1
nehaxyz@icici,7,0,0,13,7,1,1,0,1,0,0,0,0.0,0.5385,2.8074,0,0,0,0,6,0
sonal9978@hdfc,5,4,0,14,9,1,1,0,0,0,0,0,0.2857,0.3571,2.9477,0,0,0,0,0,0
paytm504user@ybl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.585,0,0,0,0,10,0
789divya@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,0,0
qqqq384@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,51,1
kiran229@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,8,0
xy84@paytm,2,2,0,10,4,1,1,0,0,0,0,0,0.2,0.2,2.0,0,0,0,0,5,0
hzrsftmtnp@gmail,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.1219,0,0,0,0,64,1
kiran676@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,6,0
shankar738@sbi,7,3,0,14,10,1,1,0,0,0,0,0,0.2143,0.5,3.1219,0,0,0,0,76,1
divya748@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,0
contest683@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.1219,0,0,0,0,44,1
scamper859@okhdfcbank,7,3,0,21,10,1,1,0,1,0,0,0,0.1429,0.3333,3.3219,0,0,0,0,68,1
nisha648@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
rahul876@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,0
123kiran@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,1,1,0,0,22,1
amit513@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,2,0
456ajay@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,1,1,0,0,68,1
neha876@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,4,0
vikram806@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,5,0
raj821@hdfc,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.585,0,0,0,0,7,0
ivskrjulfw@yahoo,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.3219,0,0,0,0,96,1
aaaa867@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,2,0
pooja961@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,9,0
ab94@ibl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,2,0
scamper703@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,73,1
456raj@axis,3,3,0,11,6,1,1,0,0,0,0,0,0.2727,0.2727,2.585,1,1,0,0,51,1
kavita895@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.9477,0,0,0,0,3,0
wwww138@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,8,0
amit351@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,4,0
rohit758@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,5,0
nisha349@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,3,0
kiran$$$@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.4056,0,0,3,0,79,1
amit320@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,2,0
sneha524@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,6,0
temp517@sbi,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,9,0
kiran194@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
aaaa950@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,8,0
priya729@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
ankit208@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,48,1
amit542@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,10,0
scamper155@icici,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,81,1
fake327@ibl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,70,1
raj701@sbi,3,3,0,10,6,1,1,0,0,0,0,0,0.3,0.3,2.585,0,0,0,0,31,1
scamper842@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,59,1
123deepa@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,1,1,0,0,59,1
vikram357@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,0,0
manoj114@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,4,0
priya111@okhdfcbank,5,3,0,19,8,1,1,0,0,0,1,0,0.1579,0.2632,2.4056,0,0,0,0,9,0
pooja381@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.75,0,0,0,0,0,0
egqwfrz@yahoo,7,0,0,13,7,1,0,0,0,0,0,0,0.0,0.5385,2.8074,0,0,0,0,67,1
rahul476@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,4,0
neha820@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,57,1
priya328@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,4,0
manoj489@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,6,0
paytm350user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,7,0
sachin###@okhdfcbank,6,0,3,20,9,1,1,0,0,0,1,0,0.0,0.3,2.6416,0,0,3,0,37,1
rohit336@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,5,0
sneha162@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,5,0
phish573@sbi,5,3,0,12,8,1,1,0,1,0,0,0,0.25,0.4167,2.75,0,0,0,0,70,1
divya544@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,9,0
sonal6869@sbi,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,2.9477,0,0,0,0,5,0
lucky382@paytm,5,3,0,14,8,1,1,0,0,1,0,0,0.2143,0.3571,3.0,0,0,0,0,51,1
wwww542@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,19,1
rohit7@okhdfcbank,5,1,0,17,6,1,1,0,0,0,0,0,0.0588,0.2941,2.585,0,0,0,0,5,0
neha898@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,5,0
kiran912@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,0,0,0,0,8,0
789kavita@paytm,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,1,1,0,0,16,1
ananya8396@okhdfcbank,6,4,0,21,10,1,1,0,0,0,0,0,0.1905,0.2857,2.6464,0,0,0,0,9,0
fraud601@icici,5,3,0,14,8,1,1,0,1,0,0,0,0.2143,0.3571,3.0,0,0,0,0,44,1
neha123@okhdfcbank,4,3,0,18,7,1,1,0,0,0,0,0,0.1667,0.2222,2.8074,0,1,0,0,4,0
456sneha@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,90,1
cd23@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,10,0
kiran602@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,1,0
divya359@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,2,0
shankar664@icici,7,3,0,16,10,1,1,0,0,0,0,0,0.1875,0.4375,2.9219,0,0,0,0,10,0
contest878@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,2.9219,0,0,0,0,65,1
amit983@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,6,0
scamper633@sbi,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,96,1
pooja374@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
scamper673@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.3219,0,0,0,0,73,1
ankit398@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,0,0
vikram322@sbi,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.9477,0,0,0,0,1,0
cd36@paytm,2,2,0,10,4,1,1,0,0,0,0,0,0.2,0.2,2.0,0,0,0,0,3,0
divya929@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,8,0
ananya622@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.1972,0,0,0,0,17,1
neha657@ybl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,7,0
nisha7354@ibl,5,4,0,13,9,1,1,0,0,0,0,0,0.3077,0.3846,3.1699,0,0,0,0,8,0
manoj643@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,1,0
test455@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.2359,0,0,0,0,7,1
meera399@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,5,0
amitabc@hdfc,7,0,0,12,7,1,1,0,0,0,0,0,0.0,0.5833,2.5216,0,0,0,0,0,0
contest594@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,92,1
gift499@axis,4,3,0,12,7,1,1,0,0,1,0,0,0.25,0.3333,2.5216,0,0,0,0,97,1
manoj$$$@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.4056,0,0,3,0,88,1
vikram!!!@paytm,6,0,3,15,9,1,1,0,0,0,1,0,0.0,0.4,2.6416,0,0,3,0,50,1
neha178@axis,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,25,1
kiran212@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,5,0
shankar171@hdfc,7,3,0,15,10,1,1,0,0,0,0,0,0.2,0.4667,2.9219,0,0,0,0,0,0
win322@icici,3,3,0,12,6,1,1,0,0,1,0,0,0.25,0.25,2.2516,0,0,0,0,3,1
neha316@icici,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,4,0
scamper311@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.1219,0,0,0,0,93,1
pooja860@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,8,0
test348@okhdfcbank,4,3,0,18,7,1,1,0,1,0,0,0,0.1667,0.2222,2.5216,0,0,0,0,55,1
rohitabc@ybl,8,0,0,12,8,1,1,0,0,0,0,0,0.0,0.6667,3.0,0,0,0,0,10,0
pooja205@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
spam880@sbi,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,78,1
meera653@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,6,0
ajay738@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,0,0,0,0,8,0
ankit163@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,5,0
wwww110@paytm,4,3,0,13,7,1,1,0,0,0,1,0,0.2308,0.3077,1.3788,0,0,0,0,10,0
sneha735@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,9,0
rahul853@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,3,0
meera683@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,2,0
dryilcqb@gmail,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,3.0,0,0,0,0,6,0
sneha$$$@sbi,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,99,1
neha291@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.8074,0,0,0,0,9,0
vikram164@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,2,0
amitabc@sbi,7,0,0,11,7,1,1,0,0,0,0,0,0.0,0.6364,2.5216,0,0,0,0,7,0
deepa275@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
vikram452@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,2,0
demo820@ybl,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,73,1
sovxyoog@yahoo,8,0,0,14,8,1,0,0,0,0,0,0,0.0,0.5714,2.4056,0,0,0,0,96,1
poojaabc@ibl,8,0,0,12,8,1,1,0,0,0,0,0,0.0,0.6667,2.5,0,0,0,0,6,0
cd79@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,5,0
sneha725@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,9,0
ananya763@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,2,0
paytm813user@paytm,9,3,0,18,12,1,1,0,0,0,0,1,0.1667,0.5,3.585,0,0,0,0,9,0
123priya@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,1,1,0,0,82,1
deepa393@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.5,0,0,0,0,5,0
123manoj@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,1,1,0,0,57,1
kavita144@okhdfcbank,6,3,0,20,9,1,1,0,0,0,0,0,0.15,0.3,2.7255,0,0,0,0,3,0
meera123@sbi,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,1,0,0,21,1
rohit633@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,7,0
ankit454@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,0,0,0,0,3,0
temp892@hdfc,4,3,0,12,7,1,1,0,1,0,0,0,0.25,0.3333,2.8074,0,0,0,0,49,1
kiran1@ibl,5,1,0,10,6,1,1,0,0,0,0,0,0.1,0.5,2.585,0,0,0,0,9,0
cash515@paytm,4,3,0,13,7,1,1,0,0,1,0,0,0.2308,0.3077,2.5216,0,0,0,0,37,1
contest703@ybl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.1219,0,0,0,0,5,1
ananya839@ibl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,3,0
divya744@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,5,0
deepa916@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,3,0
cash629@ybl,4,3,0,11,7,1,1,0,0,1,0,0,0.2727,0.3636,2.8074,0,0,0,0,8,1
meera2548@icici,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,2.9477,0,0,0,0,2,0
deepa131@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.5,0,0,0,0,7,0
win677@paytm,3,3,0,12,6,1,1,0,0,1,0,0,0.25,0.25,2.2516,0,0,0,0,40,1
amit799@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,0,0,0,0,5,0
789rahul@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,3.0,1,1,0,0,9,0
gift314@paytm,4,3,0,13,7,1,1,0,0,1,0,0,0.2308,0.3077,2.8074,0,0,0,0,57,1
ankit123@hdfc,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,1,0,0,37,1
ananya772@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.1972,0,0,0,0,10,0
paytm718user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,1,0
aaaa487@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,3,0
meera983@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,2,0
paytm752user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,2,0
amit107@sbi,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.8074,0,0,0,0,9,0
scam715@hdfc,4,3,0,12,7,1,1,0,1,0,0,0,0.25,0.3333,2.8074,0,0,0,0,2,1
temp164@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,58,1
artdosrzkl@yahoo,10,0,0,16,10,1,0,0,0,0,0,0,0.0,0.625,3.1219,0,0,0,0,94,1
qqqq306@gmail,4,3,0,13,7,1,0,0,0,0,1,0,0.2308,0.3077,1.6645,0,0,0,0,3,0
789meera@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,1,1,0,0,86,1
test640@sbi,4,3,0,11,7,1,1,0,1,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,53,1
rohit681@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,3.0,0,0,0,0,10,0
rahulxyz@ybl,8,0,0,12,8,1,1,0,1,0,0,0,0.0,0.6667,3.0,0,0,0,0,32,1
gift225@paytm,4,3,0,13,7,1,1,0,0,1,0,0,0.2308,0.3077,2.5216,0,0,0,0,72,1
pooja121@axis,5,3,0,13,8,1,1,0,0,0,0,0,0.2308,0.3846,2.5,0,0,0,0,1,0
kiran522@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,57,1
scamper962@ibl,7,3,0,14,10,1,1,0,1,0,0,0,0.2143,0.5,3.3219,0,0,0,0,76,1
kavita573@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,3,0
neha544@ibl,4,3,0,11,7,1,1,0,0,0,0,0,0.2727,0.3636,2.5216,0,0,0,0,7,0
vikram516@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,3.1699,0,0,0,0,0,0
rahul388@ibl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,7,0
ajay174@hdfc,4,3,0,12,7,1,1,0,0,0,0,0,0.25,0.3333,2.5216,0,0,0,0,7,0
fraud431@paytm,5,3,0,14,8,1,1,0,1,0,0,0,0.2143,0.3571,3.0,0,0,0,0,60,1
ananya289@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,2.4194,0,0,0,0,4,0
bonus423@axis,5,3,0,13,8,1,1,0,0,1,0,0,0.2308,0.3846,3.0,0,0,0,0,98,1
sachin737@hdfc,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,2.9477,0,0,0,0,4,0
nisha###@paytm,5,0,3,14,8,1,1,0,0,0,1,0,0.0,0.3571,2.4056,0,0,3,0,54,1
rohit###@sbi,5,0,3,12,8,1,1,0,0,0,1,0,0.0,0.4167,2.4056,0,0,3,0,47,1
ab50@ybl,2,2,0,8,4,1,1,0,0,0,0,0,0.25,0.25,2.0,0,0,0,0,3,0
vikram###@paytm,6,0,3,15,9,1,1,0,0,0,1,0,0.0,0.4,2.6416,0,0,3,0,37,1
123ajay@paytm,4,3,0,13,7,1,1,0,0,0,0,0,0.2308,0.3077,2.5216,1,1,0,0,6,0
rahul!!!@axis,5,0,3,13,8,1,1,0,0,0,1,0,0.0,0.3846,2.4056,0,0,3,0,27,1
paytm328user@hdfc,9,3,0,17,12,1,1,0,0,0,0,1,0.1765,0.5294,3.585,0,0,0,0,0,0
kiran328@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,3.0,0,0,0,0,81,1
vikram386@axis,6,3,0,14,9,1,1,0,0,0,0,0,0.2143,0.4286,3.1699,0,0,0,0,3,0
neha###@hdfc,4,0,3,12,7,1,1,0,0,0,1,0,0.0,0.3333,2.1281,0,0,3,0,47,1
pooja463@okhdfcbank,5,3,0,19,8,1,1,0,0,0,0,0,0.1579,0.2632,2.75,0,0,0,0,5,0
kiran9691@icici,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,2.9477,0,0,0,0,8,0
uyztxmj@yahoo,7,0,0,13,7,1,0,0,0,0,0,0,0.0,0.5385,2.8074,0,0,0,0,92,1
paytm747user@ybl,9,3,0,16,12,1,1,0,0,0,0,1,0.1875,0.5625,3.4183,0,0,0,0,7,0
kiran7847@icici,5,4,0,15,9,1,1,0,0,0,0,0,0.2667,0.3333,2.9477,0,0,0,0,3,0
reward800@paytm,6,3,0,15,9,1,1,0,0,1,0,0,0.2,0.4,2.7255,0,0,0,0,36,1
sachin771@icici,6,3,0,15,9,1,1,0,0,0,0,0,0.2,0.4,2.9477,0,0,0,0,1,0
fake915@icici,4,3,0,13,7,1,1,0,1,0,0,0,0.2308,0.3077,2.8074,0,0,0,0,74,1
cd99@axis,2,2,0,9,4,1,1,0,0,0,0,0,0.2222,0.2222,1.5,0,0,0,0,0,0
scamper289@paytm,7,3,0,16,10,1,1,0,1,0,0,0,0.1875,0.4375,3.3219,0,0,0,0,75,1
priya934@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,5,0
nisha628@icici,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,3.0,0,0,0,0,8,0
contest187@hdfc,7,3,0,15,10,1,1,0,1,0,0,0,0.2,0.4667,3.1219,0,0,0,0,7,1
ananya4680@okhdfcbank,6,4,0,21,10,1,1,0,0,0,0,0,0.1905,0.2857,2.6464,0,0,0,0,2,0
456meera@paytm,5,3,0,14,8,1,1,0,0,0,0,0,0.2143,0.3571,2.75,1,1,0,0,79,1
sachin594@ybl,6,3,0,13,9,1,1,0,0,0,0,0,0.2308,0.4615,3.1699,0,0,0,0,1,0
manoj599@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,1,0
vikram62@ybl,6,2,0,12,8,1,1,0,0,0,0,0,0.1667,0.5,3.0,0,0,0,0,8,0
nisha322@ybl,5,3,0,12,8,1,1,0,0,0,0,0,0.25,0.4167,2.75,0,0,0,0,10,0
