transaction_id,upi_id,amount,hour,frequency,avg_amount,amount_deviation,location,device,risk_score,risk_level,is_fraud,timestamp
TXN20260424004138,neha19@ibl,44060,19,1,34473,9587,Hyderabad,mobile,60,High,0,2026-04-24 14:44:37
TXN20260424004139,amit103@ybl,5384,8,2,4737,647,Lucknow,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004140,kiran100@paytm,28093,8,2,21064,7029,Mumbai,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004141,sneha657@hdfc,38227,17,3,41977,3750,Bangalore,mobile,35,Medium,0,2026-04-24 14:44:37
TXN20260424004142,shankar733@axis,28098,21,3,26144,1954,Kolkata,web,47,High,0,2026-04-24 14:44:37
TXN20260424004143,flipk4rt444@hdfc,200000,3,7,14543,185457,Kolkata,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004144,vikram713@hdfc,10374,18,3,11938,1564,Mumbai,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004145,test860@icici,75000,23,10,7985,67015,Hyderabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004146,user651412018@sbi,200000,0,4,5488,194512,Lucknow,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004147,priya379@sbi,31086,14,2,35399,4313,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004148,raj605@okhdfcbank,16312,18,3,16670,358,Jaipur,web,25,Medium,0,2026-04-24 14:44:37
TXN20260424004149,kiran11@sbi,36663,15,2,31932,4731,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004150,nisha564@okhdfcbank,1099,13,2,1334,235,Chennai,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004151,raj757@okhdfcbank,34141,11,2,36347,2206,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004152,amit300@ybl,35208,13,2,31432,3776,Ahmedabad,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004153,rahul838@ybl,49962,9,3,55559,5597,Mumbai,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424004154,divya6792@temp,95000,2,8,13755,81245,Mumbai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004155,divya55@sbi,25742,17,2,22318,3424,Jaipur,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004156,divya389@sbi,38078,8,3,35449,2629,Hyderabad,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424004157,manoj7536@xyz,125000,3,9,8507,116493,Chennai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004158,amit350@okhdfcbank,41632,18,1,46047,4415,Mumbai,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004159,kiran286@sbi,41525,21,2,50988,9463,Chennai,tablet,60,High,0,2026-04-24 14:44:37
TXN20260424004160,shankar116@okhdfcbank,5608,11,1,5925,317,Pune,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004161,deepa61@hdfc,15692,19,2,15177,515,Hyderabad,web,22,Low,0,2026-04-24 14:44:37
TXN20260424004162,sachin185@ybl,19079,16,3,16310,2769,Mumbai,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004163,pooja429@ibl,14145,8,3,12655,1490,Pune,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004164,user662719769@icici,150000,23,6,9298,140702,Hyderabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004165,manoj396@hdfc,17238,17,2,19932,2694,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004166,sneha568@okhdfcbank,37012,16,1,47275,10263,Chennai,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424004167,sachin123@icici,31496,21,3,30120,1376,Kolkata,mobile,47,High,0,2026-04-24 14:44:37
TXN20260424004168,manoj246@ibl,29081,17,2,32914,3833,Jaipur,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004169,meera906@ibl,11957,14,2,11572,385,Kolkata,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004170,sachin864@sbi,32072,18,1,38642,6570,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004171,nisha167@okhdfcbank,42227,18,3,29808,12419,Hyderabad,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424004172,alert976@axis,75000,1,6,12872,62128,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004173,manoj870@paytm,45199,17,2,56795,11596,Pune,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424004174,sneha321@paytm,37214,13,3,27187,10027,Lucknow,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424004175,ananya414@ybl,40446,11,2,47899,7453,Ahmedabad,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004176,raj633@hdfc,29042,21,3,37633,8591,Hyderabad,tablet,75,Critical,0,2026-04-24 14:44:37
TXN20260424004177,deepa645@axis,34077,14,3,42627,8550,Pune,web,63,High,0,2026-04-24 14:44:37
TXN20260424004178,jcesgtjf@yahoo,125000,23,6,7261,117739,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004179,shankar70@okhdfcbank,40319,10,1,48737,8418,Ahmedabad,web,48,High,0,2026-04-24 14:44:37
TXN20260424004180,divya68@sbi,33713,12,2,38135,4422,Chennai,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004181,ananya501@paytm,32850,17,1,25313,7537,Ahmedabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004182,neha27@hdfc,35209,9,1,36145,936,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004183,neha176@ibl,25676,18,2,17978,7698,Pune,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004184,kiran603@paytm,20947,17,1,17358,3589,Jaipur,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004185,meera103@ybl,26374,12,2,26265,109,Hyderabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004186,vikram618@hdfc,20982,18,3,24196,3214,Kolkata,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424004187,ananya849@ybl,8476,21,3,7896,580,Bangalore,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424004188,manoj624@ybl,22682,9,2,19343,3339,Chennai,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004189,amit172@ibl,31396,12,2,34460,3064,Ahmedabad,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004190,sneha70@sbi,25495,18,3,19355,6140,Hyderabad,web,51,High,0,2026-04-24 14:44:37
TXN20260424004191,nisha240@sbi,41933,18,2,46330,4397,Jaipur,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004192,ankit650@sbi,15239,13,2,14422,817,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004193,deepa390@ibl,543,14,1,556,13,Delhi,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004194,ankit518@sbi,46704,16,1,60195,13491,Pune,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424004195,sneha710@hdfc,32614,21,3,33250,636,Kolkata,web,47,High,0,2026-04-24 14:44:37
TXN20260424004196,user298296503684@sbi,50000,0,6,8933,41067,Hyderabad,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004197,lllllll@temp,100000,22,6,11698,88302,Delhi,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004198,sneha918@sbi,347,9,1,393,46,Bangalore,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424004199,rahul714@axis,14625,16,1,18581,3956,Lucknow,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004200,rahul752@ybl,14630,10,2,14582,48,Chennai,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004201,priya781@okhdfcbank,39325,21,1,39141,184,Jaipur,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424004202,manoj182@ybl,18372,11,1,21513,3141,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004203,pooja239@icici,23380,13,1,18737,4643,Pune,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004204,cccccccc@paytm,125000,2,8,8882,116118,Jaipur,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004205,shankar761@sbi,49370,20,1,57431,8061,Bangalore,mobile,60,High,0,2026-04-24 14:44:37
TXN20260424004206,meera867@okhdfcbank,602,12,3,751,149,Jaipur,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424004207,meera944@paytm,45531,19,2,32600,12931,Mumbai,web,60,High,0,2026-04-24 14:44:37
TXN20260424004208,g00gl3719@hdfc,200000,23,10,9553,190447,Hyderabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004209,rahul523@axis,37986,12,2,28659,9327,Lucknow,web,48,High,0,2026-04-24 14:44:37
TXN20260424004210,amit589@hdfc,8091,9,2,10473,2382,Hyderabad,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004211,4m4z0n983@sbi,125000,0,9,11611,113389,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004212,rahul93@hdfc,17324,12,2,20733,3409,Hyderabad,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004213,ananya542@okhdfcbank,16774,8,2,17415,641,Pune,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004214,nisha329@sbi,18213,20,2,20596,2383,Kolkata,web,22,Low,0,2026-04-24 14:44:37
TXN20260424004215,nnnnnnnn@xyz,95000,2,8,9491,85509,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004216,divya687@sbi,12864,13,1,15579,2715,Bangalore,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004217,meera420@ibl,17611,15,3,16434,1177,Bangalore,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004218,kiran81@okhdfcbank,21301,9,1,16672,4629,Jaipur,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004219,manoj999@sbi,35111,8,3,36894,1783,Jaipur,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424004220,xyz308@okhdfcbank,200000,0,10,8020,191980,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004221,amit902@hdfc,9034,16,1,7262,1772,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004222,nisha446@sbi,1922,13,2,2068,146,Delhi,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004223,ankit722@ibl,30394,17,2,27835,2559,Mumbai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004224,rahul603@paytm,48479,16,1,34318,14161,Bangalore,web,48,High,0,2026-04-24 14:44:37
TXN20260424004225,meera250@icici,32137,10,1,24580,7557,Hyderabad,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004226,vikram651@okhdfcbank,18109,16,1,22179,4070,Delhi,mobile,26,Medium,0,2026-04-24 14:44:37
TXN20260424004227,raj76@icici,17363,8,2,22204,4841,Ahmedabad,web,26,Medium,0,2026-04-24 14:44:37
TXN20260424004228,alert866@axis,25000,0,7,9255,15745,Lucknow,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004229,sachin427@ibl,8647,8,3,10721,2074,Lucknow,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424004230,sachin609@paytm,18515,12,3,16282,2233,Hyderabad,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004231,p4ytm534@paytm,100000,2,10,11971,88029,Bangalore,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004232,neha101@ibl,21299,14,1,17116,4183,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004233,user69067386506775@paytm,95000,0,5,8625,86375,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004234,nisha109@okhdfcbank,41255,21,1,35781,5474,Chennai,web,48,High,0,2026-04-24 14:44:37
TXN20260424004235,sachin38@axis,15142,10,2,11201,3941,Kolkata,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004236,pooja459@axis,48590,12,3,41092,7498,Jaipur,web,51,High,0,2026-04-24 14:44:37
TXN20260424004237,raj495@hdfc,21678,13,1,25693,4015,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004238,meera781@icici,33288,14,2,26997,6291,Jaipur,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004239,deepa634@ibl,4200,11,2,5335,1135,Kolkata,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004240,ankit102@ibl,9070,21,2,8819,251,Pune,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424004241,4m4z0n519@icici,125000,2,5,14516,110484,Lucknow,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004242,ankit577@ibl,20833,15,2,23480,2647,Pune,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004243,deepa433@axis,33344,19,1,35992,2648,Pune,tablet,32,Medium,0,2026-04-24 14:44:37
TXN20260424004244,deepa109@ybl,32339,12,2,39882,7543,Delhi,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004245,nisha690@paytm,3754,9,3,4552,798,Jaipur,web,15,Low,0,2026-04-24 14:44:37
TXN20260424004246,neha189@ybl,31846,16,1,30551,1295,Bangalore,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004247,test852@ibl,150000,0,9,13456,136544,Kolkata,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004248,sachin550@paytm,38190,11,2,34197,3993,Pune,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004249,vikram284@ibl,18432,15,1,14295,4137,Lucknow,mobile,26,Medium,0,2026-04-24 14:44:37
TXN20260424004250,kiran580@ibl,30822,17,1,27304,3518,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004251,demo387@icici,75000,1,5,9431,65569,Delhi,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004252,ankit249@hdfc,7881,11,1,6725,1156,Bangalore,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004253,pooja475@ybl,6874,15,1,7364,490,Ahmedabad,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424004254,manoj128@paytm,18739,8,1,15465,3274,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004255,ananya91@icici,28279,9,2,36731,8452,Jaipur,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424004256,ankit9654@fake,75000,2,4,7670,67330,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004257,scam650@ibl,200000,0,6,12286,187714,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004258,ankit314@okhdfcbank,21107,10,1,21291,184,Hyderabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004259,nisha567@ibl,33262,11,1,30628,2634,Bangalore,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004260,deepa721@sbi,13099,9,1,16110,3011,Lucknow,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004261,deepa553@hdfc,23782,10,1,21565,2217,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004262,meera191@sbi,12133,16,3,11494,639,Hyderabad,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004263,nisha54@icici,47830,10,1,45392,2438,Mumbai,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004264,kiran544@ibl,6097,8,2,5974,123,Jaipur,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004265,kiran71@axis,49350,9,3,38289,11061,Mumbai,web,63,High,0,2026-04-24 14:44:37
TXN20260424004266,sachin967@icici,32911,12,3,33817,906,Ahmedabad,web,35,Medium,0,2026-04-24 14:44:37
TXN20260424004267,amit401@paytm,37160,19,1,34159,3001,Mumbai,web,32,Medium,0,2026-04-24 14:44:37
TXN20260424004268,sachin264@okhdfcbank,20186,19,2,14252,5934,Lucknow,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424004269,sneha879@okhdfcbank,34305,13,1,39952,5647,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004270,vikram312@ybl,7640,17,2,6201,1439,Bangalore,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004271,test711@sbi,125000,1,9,9559,115441,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004272,deepa621@paytm,26043,17,3,33443,7400,Mumbai,tablet,51,High,0,2026-04-24 14:44:37
TXN20260424004273,shankar846@ybl,28869,15,3,28658,211,Bangalore,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424004274,sneha7875@fake,150000,3,5,9498,140502,Kolkata,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004275,priya285@ybl,44639,19,3,36646,7993,Hyderabad,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424004276,raj19@axis,49875,12,1,50268,393,Kolkata,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004277,divya518@ibl,37262,16,2,36521,741,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004278,pooja22@okhdfcbank,1725,16,1,1328,397,Bangalore,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004279,test173@axis,50000,0,6,10154,39846,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004280,priya488@sbi,450,20,1,352,98,Ahmedabad,mobile,12,Low,0,2026-04-24 14:44:37
TXN20260424004281,ananya314@sbi,47322,17,3,37102,10220,Lucknow,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424004282,priya597@ibl,15969,12,1,16437,468,Bangalore,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004283,ananya446@axis,11897,17,3,13986,2089,Lucknow,mobile,25,Medium,0,2026-04-24 14:44:37
TXN20260424004284,neha93@hdfc,35467,12,3,28574,6893,Jaipur,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424004285,test965@paytm,75000,0,4,14984,60016,Chennai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004286,amit604@icici,939,18,2,666,273,Jaipur,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004287,neha23@ibl,6427,9,2,4682,1745,Delhi,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004288,divya634@hdfc,44409,19,3,51499,7090,Pune,tablet,63,High,0,2026-04-24 14:44:37
TXN20260424004289,phish626@okhdfcbank,25000,22,8,12277,12723,Jaipur,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004290,pooja182@okhdfcbank,16615,8,2,14830,1785,Mumbai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004291,ananya310@hdfc,17584,8,3,13147,4437,Pune,tablet,41,Medium,0,2026-04-24 14:44:37
TXN20260424004292,nisha526@sbi,1736,14,2,1388,348,Hyderabad,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004293,deepa217@hdfc,39520,13,2,35921,3599,Kolkata,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004294,amit857@okhdfcbank,38383,17,3,46716,8333,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424004295,sneha212@okhdfcbank,41731,15,1,46131,4400,Pune,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004296,deepa106@hdfc,26043,8,2,30809,4766,Bangalore,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004297,ananya849@ybl,26388,15,3,24892,1496,Jaipur,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424004298,vikram716@okhdfcbank,12671,21,1,9155,3516,Bangalore,mobile,22,Low,0,2026-04-24 14:44:37
TXN20260424004299,ankit898@ibl,5210,18,2,5320,110,Lucknow,web,0,Low,0,2026-04-24 14:44:37
TXN20260424004300,amit329@ybl,41175,8,2,39044,2131,Ahmedabad,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004301,sachin264@sbi,40168,12,2,43778,3610,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004302,kiran526@axis,17988,10,1,14968,3020,Ahmedabad,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004303,flipk4rt516@sbi,95000,23,5,10476,84524,Pune,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004304,manoj383@hdfc,33340,15,2,32036,1304,Jaipur,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004305,meera818@hdfc,1831,9,1,2180,349,Chennai,mobile,0,Low,0,2026-04-24 14:44:37
TXN20260424004306,meera694@axis,26454,9,1,25102,1352,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004307,ananya976@ibl,2255,19,2,2250,5,Delhi,tablet,12,Low,0,2026-04-24 14:44:37
TXN20260424004308,ankit33@ybl,16804,18,1,14334,2470,Pune,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004309,deepa298@sbi,40534,11,1,29408,11126,Mumbai,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424004310,deepa548@ibl,27387,10,2,26164,1223,Bangalore,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004311,ananya823@hdfc,3864,11,3,3066,798,Jaipur,web,15,Low,0,2026-04-24 14:44:37
TXN20260424004312,ananya256@ibl,7285,21,2,5239,2046,Mumbai,tablet,22,Low,0,2026-04-24 14:44:37
TXN20260424004313,pooja563@sbi,20972,19,1,15522,5450,Jaipur,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424004314,divya367@hdfc,24134,10,2,20558,3576,Chennai,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004315,user283929748796795@sbi,150000,0,9,6891,143109,Chennai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004316,shankar937@icici,21085,11,2,15520,5565,Lucknow,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004317,vikram305@axis,24627,11,2,20939,3688,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004318,priya306@ybl,8821,10,2,10492,1671,Hyderabad,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004319,divya769@paytm,38244,14,3,31080,7164,Ahmedabad,web,51,High,0,2026-04-24 14:44:37
TXN20260424004320,manoj798@sbi,29496,10,3,23402,6094,Delhi,mobile,51,High,0,2026-04-24 14:44:37
TXN20260424004321,priya657@axis,16989,8,2,19801,2812,Mumbai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004322,user45403763434912@okhdfcbank,50000,2,10,14241,35759,Mumbai,web,99,Critical,1,2026-04-24 14:44:37
TXN20260424004323,shankar587@ybl,33147,21,1,25683,7464,Kolkata,mobile,48,High,0,2026-04-24 14:44:37
TXN20260424004324,ankit797@ybl,4251,19,2,4314,63,Mumbai,tablet,12,Low,0,2026-04-24 14:44:37
TXN20260424004325,neha488@axis,788,15,3,630,158,Lucknow,web,15,Low,0,2026-04-24 14:44:37
TXN20260424004326,amit747@axis,42711,11,1,51589,8878,Lucknow,web,48,High,0,2026-04-24 14:44:37
TXN20260424004327,sachin829@okhdfcbank,23164,11,1,26245,3081,Pune,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004328,kiran572@ybl,3792,16,3,3290,502,Bangalore,tablet,15,Low,0,2026-04-24 14:44:37
TXN20260424004329,deepa826@paytm,19953,8,3,20779,826,Kolkata,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004330,ananya118@ibl,10940,13,3,12540,1600,Chennai,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004331,xyz78@ybl,50000,1,5,11087,38913,Delhi,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004332,huhhcwvqondd@yahoo,25000,23,7,7117,17883,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004333,kiran443@axis,22652,13,1,25436,2784,Pune,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004334,nisha76@axis,34952,10,1,34737,215,Delhi,mobile,20,Low,0,2026-04-24 14:44:37
TXN20260424004335,manoj268@icici,37713,15,1,38234,521,Ahmedabad,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004336,lllllll@temp,25000,22,5,13870,11130,Hyderabad,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004337,priya663@okhdfcbank,12497,18,1,13105,608,Chennai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004338,nwvwyuwb@paytm,95000,0,4,5281,89719,Hyderabad,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004339,priya577@okhdfcbank,18232,8,1,17623,609,Chennai,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004340,pooja300@paytm,25566,12,2,20008,5558,Kolkata,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004341,sachin762@paytm,13072,12,2,12117,955,Bangalore,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004342,shankar580@paytm,9737,10,2,10335,598,Jaipur,web,10,Low,0,2026-04-24 14:44:37
TXN20260424004343,pooja361@okhdfcbank,12797,10,1,14973,2176,Jaipur,tablet,10,Low,0,2026-04-24 14:44:37
TXN20260424004344,neha721@axis,1666,9,1,1939,273,Bangalore,tablet,0,Low,0,2026-04-24 14:44:37
TXN20260424004345,ananya367@ybl,27672,13,2,26371,1301,Delhi,tablet,20,Low,0,2026-04-24 14:44:37
TXN20260424004346,sachin302@ybl,16163,12,2,19672,3509,Mumbai,mobile,10,Low,0,2026-04-24 14:44:37
TXN20260424004347,manoj723@hdfc,24040,11,1,27169,3129,Lucknow,web,20,Low,0,2026-04-24 14:44:37
TXN20260424004348,priya40@sbi,7676,20,3,9778,2102,Ahmedabad,web,37,Medium,0,2026-04-24 14:44:37
TXN20260424004349,sachin525@paytm,48339,10,1,53448,5109,Pune,tablet,36,Medium,0,2026-04-24 14:44:37
TXN20260424004350,ktxprezz@yahoo,45000,2,7,9571,35429,Mumbai,mobile,99,Critical,1,2026-04-24 14:44:37
TXN20260424004351,nisha745@ybl,45551,16,1,39458,6093,Pune,web,36,Medium,0,2026-04-24 14:44:37
TXN20260424004352,pooja884@sbi,5443,15,3,4415,1028,Chennai,mobile,15,Low,0,2026-04-24 14:44:37
TXN20260424004353,deepa385@paytm,9384,18,3,12189,2805,Bangalore,tablet,25,Medium,0,2026-04-24 14:44:37
TXN20260424004354,priya3832@xyz,95000,3,9,5117,89883,Mumbai,tablet,99,Critical,1,2026-04-24 14:44:37
TXN20260424004355,neha896@axis,22636,11,3,21887,749,Mumbai,tablet,35,Medium,0,2026-04-24 14:44:37
TXN20260424004356,sneha147@ibl,25563,11,1,30763,5200,Jaipur,mobile,36,Medium,0,2026-04-24 14:44:37
TXN20260424004357,vikram36@ibl,22772,19,3,28043,5271,Ahmedabad,mobile,63,High,0,2026-04-24 14:44:37
TXN20260424004358,nisha724@hdfc,44022,18,2,31697,12325,Bangalore,tablet,48,High,0,2026-04-24 14:44:37
TXN20260424004359,manoj164@sbi,36882,12,2,39836,2954,Bangalore,tablet,20,Low,0,2026-04-24 14:44:37
